LOC,bug,PDA,LLOC,Parent,PUA,CLOC,LongName,Name,ID
41,0.0,0,26,L267446,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/project/ConvertedProjectWizard.java,ConvertedProjectWizard.java,L267448
273,0.0,0,239,L267446,11,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/project/ConvertedProjectsPage.java,ConvertedProjectsPage.java,L267447
26,0.0,0,12,L267446,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/project/NewFragmentProjectWizard.java,NewFragmentProjectWizard.java,L267450
175,0.0,0,151,L267446,9,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/project/NewProjectWizard.java,NewProjectWizard.java,L267451
41,0.0,2,21,L267446,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/project/OpenProjectWizardAction.java,OpenProjectWizardAction.java,L267452
123,0.0,0,109,L267446,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/project/PluginClassCodeGenerator.java,PluginClassCodeGenerator.java,L267453
177,0.0,0,159,L267446,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/project/PluginSelectionDialog.java,PluginSelectionDialog.java,L267454
290,0.0,0,254,L267446,9,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/project/ProjectCodeGeneratorsPage.java,ProjectCodeGeneratorsPage.java,L267455
421,0.0,0,362,L267446,10,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/project/ProjectStructurePage.java,ProjectStructurePage.java,L267456
73,0.0,0,51,L268180,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/ControlStack.java,ControlStack.java,L268181
34,0.0,2,10,L268180,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/DefaultPluginTemplateWizard.java,DefaultPluginTemplateWizard.java,L268182
42,0.0,2,22,L268180,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/EditorNewWizard.java,EditorNewWizard.java,L268183
155,0.0,3,117,L268180,6,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/EditorTemplate.java,EditorTemplate.java,L268184
47,0.0,0,31,L268180,6,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/FieldData.java,FieldData.java,L268185
559,0.0,0,504,L268180,10,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/FirstTemplateWizardPage.java,FirstTemplateWizardPage.java,L268186
44,0.0,2,23,L268180,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/HelloWorldNewWizard.java,HelloWorldNewWizard.java,L268187
192,0.0,2,149,L268180,7,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/HelloWorldTemplate.java,HelloWorldTemplate.java,L268188
251,0.0,3,198,L268180,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/HelpTemplate.java,HelpTemplate.java,L268189
44,0.0,2,24,L268180,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/MultiPageEditorNewWizard.java,MultiPageEditorNewWizard.java,L268190
159,0.0,2,124,L268180,7,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/MultiPageEditorTemplate.java,MultiPageEditorTemplate.java,L268191
38,0.0,0,22,L268180,6,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/NewPluginTemplateChoiceWizard.java,NewPluginTemplateChoiceWizard.java,L268192
156,0.0,1,121,L268180,8,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/NewWizardTemplate.java,NewWizardTemplate.java,L268193
28,0.0,0,13,L268180,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/PDETemplateSection.java,PDETemplateSection.java,L268194
43,0.0,2,22,L268180,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/PerspectiveExtensionsNewWizard.java,PerspectiveExtensionsNewWizard.java,L268195
232,0.0,4,179,L268180,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/PerspectiveExtensionsTemplate.java,PerspectiveExtensionsTemplate.java,L268196
89,0.0,7,44,L268180,3,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/PluginReference.java,PluginReference.java,L268197
43,0.0,2,22,L268180,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/PopupMenuNewWizard.java,PopupMenuNewWizard.java,L268198
215,0.0,4,165,L268180,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/PopupMenuTemplate.java,PopupMenuTemplate.java,L268199
142,0.0,1,109,L268180,9,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/PreferencePageTemplate.java,PreferencePageTemplate.java,L268200
411,0.0,0,357,L268180,6,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/PreprocessorParser.java,PreprocessorParser.java,L268201
43,0.0,2,22,L268180,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/PropertyPageNewWizard.java,PropertyPageNewWizard.java,L268202
163,0.0,4,117,L268180,4,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/PropertyPageTemplate.java,PropertyPageTemplate.java,L268203
33,0.0,1,13,L268180,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/TemplateEditorInput.java,TemplateEditorInput.java,L268204
246,0.0,2,205,L268180,5,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/TemplateSelectionPage.java,TemplateSelectionPage.java,L268205
44,0.0,2,23,L268180,2,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/ViewNewWizard.java,ViewNewWizard.java,L268206
216,0.0,2,170,L268180,7,0,/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/ViewTemplate.java,ViewTemplate.java,L268207
99,0.0,3,30,L270943,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/ClasspathUtil.java,ClasspathUtil.java,L270944
26,0.0,1,3,L270943,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/IBasePluginWizard.java,IBasePluginWizard.java,L270945
53,0.0,2,6,L270943,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/IExtensionWizard.java,IExtensionWizard.java,L270946
60,0.0,2,9,L270943,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/IPluginContentWizard.java,IPluginContentWizard.java,L270947
112,0.0,7,10,L270943,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/IPluginStructureData.java,IPluginStructureData.java,L270948
80,0.0,4,8,L270943,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/IProjectProvider.java,IProjectProvider.java,L270949
434,0.0,5,308,L270987,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/templates/AbstractNewPluginTemplateWizard.java,AbstractNewPluginTemplateWizard.java,L270988
663,0.0,10,335,L270987,1,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/templates/AbstractTemplateSection.java,AbstractTemplateSection.java,L270989
358,0.0,10,101,L270987,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/templates/BaseOptionTemplateSection.java,BaseOptionTemplateSection.java,L270990
138,0.0,7,46,L270987,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/templates/BooleanOption.java,BooleanOption.java,L270991
188,0.0,6,100,L270987,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/templates/ChoiceOption.java,ChoiceOption.java,L270992
74,0.0,6,8,L270987,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/templates/IFieldData.java,IFieldData.java,L270993
232,0.0,13,24,L270987,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/templates/ITemplateSection.java,ITemplateSection.java,L270994
41,0.0,2,4,L270987,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/templates/IVariableProvider.java,IVariableProvider.java,L270995
97,0.0,3,17,L270987,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/templates/NewPluginTemplateWizard.java,NewPluginTemplateWizard.java,L270996
399,0.0,14,130,L270987,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/templates/OptionTemplateSection.java,OptionTemplateSection.java,L270997
111,0.0,4,49,L270987,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/templates/OptionTemplateWizardPage.java,OptionTemplateWizardPage.java,L270998
161,0.0,8,62,L270987,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/templates/StringOption.java,StringOption.java,L270999
114,0.0,6,26,L270987,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/templates/TemplateField.java,TemplateField.java,L271000
206,0.0,12,57,L270987,0,0,/org.eclipse.pde.ui/src/org/eclipse/pde/ui/templates/TemplateOption.java,TemplateOption.java,L271001
99,0.0,8,47,L269718,0,0,/org.eclipse.pde.ui/src_ant/org/eclipse/pde/internal/ui/ant/ExportBuildListener.java,ExportBuildListener.java,L269719
101,0.0,8,49,L269718,0,0,/org.eclipse.pde.ui/src_ant/org/eclipse/pde/internal/ui/ant/SiteBuildListener.java,SiteBuildListener.java,L269720
23,0.0,2,4,L251328,0,0,/org.eclipse.pde.ui/srcnew/org/eclipse/pde/internal/ui/editor/manifest/IReconcilingParticipant.java,IReconcilingParticipant.java,L251329
134,0.0,1,102,L251328,2,0,/org.eclipse.pde.ui/srcnew/org/eclipse/pde/internal/ui/editor/manifest/ManifestSourceOutlinePageLabelProvider.java,ManifestSourceOutlinePageLabelProvider.java,L251330
190,0.0,0,148,L251328,8,0,/org.eclipse.pde.ui/srcnew/org/eclipse/pde/internal/ui/editor/manifest/ManifestSourcePageNew.java,ManifestSourcePageNew.java,L251331
59,0.0,1,28,L251328,3,0,/org.eclipse.pde.ui/srcnew/org/eclipse/pde/internal/ui/editor/manifest/NotifyingReconciler.java,NotifyingReconciler.java,L251332
71,0.0,8,26,L251328,0,0,/org.eclipse.pde.ui/srcnew/org/eclipse/pde/internal/ui/editor/manifest/PartiallySynchronizedDocument.java,PartiallySynchronizedDocument.java,L251333
30,0.0,0,15,L251328,4,0,/org.eclipse.pde.ui/srcnew/org/eclipse/pde/internal/ui/editor/manifest/SynchronizedStorageDocumentProvider.java,SynchronizedStorageDocumentProvider.java,L251334
30,0.0,0,15,L251328,4,0,/org.eclipse.pde.ui/srcnew/org/eclipse/pde/internal/ui/editor/manifest/SynchronizedSystemFileDocumentProvider.java,SynchronizedSystemFileDocumentProvider.java,L251335
186,0.0,6,118,L251328,2,0,/org.eclipse.pde.ui/srcnew/org/eclipse/pde/internal/ui/editor/manifest/XMLOutlinePage.java,XMLOutlinePage.java,L251336
80,0.0,8,34,L251328,0,0,/org.eclipse.pde.ui/srcnew/org/eclipse/pde/internal/ui/editor/manifest/XMLOutlinePageContentProvider.java,XMLOutlinePageContentProvider.java,L251337
84,0.0,0,58,L251328,5,0,/org.eclipse.pde.ui/srcnew/org/eclipse/pde/internal/ui/editor/manifest/XMLReconcilingStrategy.java,XMLReconcilingStrategy.java,L251338
42,0.0,1,22,L251328,2,0,/org.eclipse.pde.ui/srcnew/org/eclipse/pde/internal/ui/editor/manifest/XMLViewerConfiguration.java,XMLViewerConfiguration.java,L251339
31,,0,15,L453117,3,0,/org.eclipse.pde.ui/templates/editor/java/$editorClass$.java,$editorClass$.java,L453118
39,,0,23,L453117,3,0,/org.eclipse.pde.ui/templates/editor/java/ColorManager.java,ColorManager.java,L453119
22,,0,9,L453117,1,0,/org.eclipse.pde.ui/templates/editor/java/IXMLColorConstants.java,IXMLColorConstants.java,L453120
148,,4,89,L453117,1,0,/org.eclipse.pde.ui/templates/editor/java/NonRuleBasedDamagerRepairer.java,NonRuleBasedDamagerRepairer.java,L453121
42,,0,26,L453117,2,0,/org.eclipse.pde.ui/templates/editor/java/TagRule.java,TagRule.java,L453122
89,,0,69,L453117,5,0,/org.eclipse.pde.ui/templates/editor/java/XMLConfiguration.java,XMLConfiguration.java,L453123
35,,0,22,L453117,1,0,/org.eclipse.pde.ui/templates/editor/java/XMLDocumentProvider.java,XMLDocumentProvider.java,L453124
122,,0,86,L453117,2,0,/org.eclipse.pde.ui/templates/editor/java/XMLDoubleClickStrategy.java,XMLDoubleClickStrategy.java,L453125
33,,0,15,L453117,2,0,/org.eclipse.pde.ui/templates/editor/java/XMLPartitionScanner.java,XMLPartitionScanner.java,L453126
33,,0,15,L453117,2,0,/org.eclipse.pde.ui/templates/editor/java/XMLScanner.java,XMLScanner.java,L453127
35,,0,15,L453117,2,0,/org.eclipse.pde.ui/templates/editor/java/XMLTagScanner.java,XMLTagScanner.java,L453128
21,,0,7,L453117,2,0,/org.eclipse.pde.ui/templates/editor/java/XMLWhitespaceDetector.java,XMLWhitespaceDetector.java,L453129
74,,6,24,L453131,0,0,/org.eclipse.pde.ui/templates/helloWorld/java/$className$.java,$className$.java,L453132
113,,3,79,L453134,2,0,/org.eclipse.pde.ui/templates/multiPageEditor/java/$contributorClassName$.java,$contributorClassName$.java,L453135
215,,7,133,L453134,0,0,/org.eclipse.pde.ui/templates/multiPageEditor/java/$editorClassName$.java,$editorClassName$.java,L453136
159,,5,101,L453138,0,0,/org.eclipse.pde.ui/templates/newWizard/java/$wizardClassName$.java,$wizardClassName$.java,L453139
170,,3,119,L453138,2,0,/org.eclipse.pde.ui/templates/newWizard/java/$wizardPageClassName$.java,$wizardPageClassName$.java,L453140
53,,4,23,L453142,1,0,/org.eclipse.pde.ui/templates/popupMenus/java/$actionClass$.java,$actionClass$.java,L453143
86,,2,46,L453145,2,0,/org.eclipse.pde.ui/templates/preferences/java/$pageClassName$.java,$pageClassName$.java,L453146
135,,0,90,L453148,1,0,/org.eclipse.pde.ui/templates/propertyPages/java/$className$.java,$className$.java,L453149
388,,0,219,L453151,2,0,/org.eclipse.pde.ui/templates/view/java/$className$.java,$className$.java,L453152
107,0.0,1,76,L236313,3,0,/org.eclipse.pde/src/org/eclipse/pde/internal/BaseProject.java,BaseProject.java,L236314
27,0.0,0,13,L236313,4,0,/org.eclipse.pde/src/org/eclipse/pde/internal/FeatureProject.java,FeatureProject.java,L236315
159,0.0,0,126,L236313,17,0,/org.eclipse.pde/src/org/eclipse/pde/internal/PDE.java,PDE.java,L236316
34,0.0,2,15,L236313,2,0,/org.eclipse.pde/src/org/eclipse/pde/internal/PluginProject.java,PluginProject.java,L236317
27,0.0,0,13,L236313,4,0,/org.eclipse.pde/src/org/eclipse/pde/internal/SiteProject.java,SiteProject.java,L236318
171,1.0,1,126,L269803,14,0,/org.eclipse.pde/src/org/eclipse/pde/internal/builders/CompilerFlags.java,CompilerFlags.java,L269804
39,0.0,0,21,L269803,5,0,/org.eclipse.pde/src/org/eclipse/pde/internal/builders/DependencyLoop.java,DependencyLoop.java,L269805
106,0.0,0,68,L269803,4,0,/org.eclipse.pde/src/org/eclipse/pde/internal/builders/DependencyLoopFinder.java,DependencyLoopFinder.java,L269806
258,0.0,0,217,L269803,4,0,/org.eclipse.pde/src/org/eclipse/pde/internal/builders/ExtensionPointSchemaBuilder.java,ExtensionPointSchemaBuilder.java,L269807
372,0.0,0,317,L269803,2,0,/org.eclipse.pde/src/org/eclipse/pde/internal/builders/FeatureConsistencyChecker.java,FeatureConsistencyChecker.java,L269808
22,0.0,1,6,L269803,1,0,/org.eclipse.pde/src/org/eclipse/pde/internal/builders/IMarkerFactory.java,IMarkerFactory.java,L269809
19,0.0,0,6,L269803,2,0,/org.eclipse.pde/src/org/eclipse/pde/internal/builders/ISchemaTransformer.java,ISchemaTransformer.java,L269810
840,1.0,0,718,L269803,2,0,/org.eclipse.pde/src/org/eclipse/pde/internal/builders/ManifestConsistencyChecker.java,ManifestConsistencyChecker.java,L269811
51,1.0,0,35,L269803,3,0,/org.eclipse.pde/src/org/eclipse/pde/internal/builders/ManifestParser.java,ManifestParser.java,L269812
118,0.0,0,93,L269803,13,0,/org.eclipse.pde/src/org/eclipse/pde/internal/builders/PluginErrorReporter.java,PluginErrorReporter.java,L269813
48,0.0,2,20,L269803,3,0,/org.eclipse.pde/src/org/eclipse/pde/internal/builders/SchemaMarkerFactory.java,SchemaMarkerFactory.java,L269814
487,1.0,0,441,L269803,3,0,/org.eclipse.pde/src/org/eclipse/pde/internal/builders/SchemaTransformer.java,SchemaTransformer.java,L269815
211,0.0,0,185,L269803,2,0,/org.eclipse.pde/src/org/eclipse/pde/internal/builders/UpdateSiteBuilder.java,UpdateSiteBuilder.java,L269816
60,0.0,1,34,L269803,4,0,/org.eclipse.pde/src/org/eclipse/pde/internal/builders/ValidatingSAXParser.java,ValidatingSAXParser.java,L269817
170,0.0,0,138,L271611,4,0,/org.eclipse.pde/src_ant/org/eclipse/pde/ant/ConvertSchemaToHTML.java,ConvertSchemaToHTML.java,L271612
1459,0.0,5,883,L34839,0,0,/org.eclipse.platform/src/org/eclipse/core/launcher/Main.java,Main.java,L34840
38,1.0,3,6,L271641,0,0,/org.eclipse.search/search/org/eclipse/search/internal/core/ISearchScope.java,ISearchScope.java,L271642
97,1.0,5,54,L271641,2,0,/org.eclipse.search/search/org/eclipse/search/internal/core/SearchScope.java,SearchScope.java,L271643
62,1.0,1,38,L271678,1,0,/org.eclipse.search/search/org/eclipse/search/internal/core/text/AmountOfWorkCalculator.java,AmountOfWorkCalculator.java,L271679
45,1.0,4,10,L271678,1,0,/org.eclipse.search/search/org/eclipse/search/internal/core/text/ITextSearchResultCollector.java,ITextSearchResultCollector.java,L271680
77,0.0,1,54,L271678,1,0,/org.eclipse.search/search/org/eclipse/search/internal/core/text/TextSearchEngine.java,TextSearchEngine.java,L271681
164,1.0,6,104,L271678,4,0,/org.eclipse.search/search/org/eclipse/search/internal/core/text/TextSearchScope.java,TextSearchScope.java,L271682
265,1.0,3,217,L271678,2,0,/org.eclipse.search/search/org/eclipse/search/internal/core/text/TextSearchVisitor.java,TextSearchVisitor.java,L271683
68,1.0,1,44,L271678,1,0,/org.eclipse.search/search/org/eclipse/search/internal/core/text/TypedResourceVisitor.java,TypedResourceVisitor.java,L271684
90,0.0,1,65,L271893,2,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/CopyToClipboardAction.java,CopyToClipboardAction.java,L271894
30,0.0,0,14,L271893,0,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/GotoMarkerAction.java,GotoMarkerAction.java,L271895
34,2.0,0,13,L271893,1,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/ISearchHelpContextIds.java,ISearchHelpContextIds.java,L271896
62,0.0,1,34,L271893,6,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/OpenFileSearchPageAction.java,OpenFileSearchPageAction.java,L271897
85,0.0,1,56,L271893,7,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/OpenSearchDialogAction.java,OpenSearchDialogAction.java,L271898
27,1.0,0,12,L271893,0,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/RemoveAllResultsAction.java,RemoveAllResultsAction.java,L271899
27,0.0,0,12,L271893,0,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/RemoveAllSearchesAction.java,RemoveAllSearchesAction.java,L271900
61,0.0,0,40,L271893,0,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/RemoveMatchAction.java,RemoveMatchAction.java,L271901
76,0.0,0,50,L271893,0,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/RemovePotentialMatchesAction.java,RemovePotentialMatchesAction.java,L271902
97,0.0,0,71,L271893,0,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/RemoveResultAction.java,RemoveResultAction.java,L271903
164,1.0,0,106,L271893,0,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/ResourceToItemsMapper.java,ResourceToItemsMapper.java,L271904
388,1.0,9,268,L271893,2,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/ScopePart.java,ScopePart.java,L271905
214,0.0,0,156,L271893,5,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/Search.java,Search.java,L271906
28,0.0,0,13,L271893,0,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchAgainAction.java,SearchAgainAction.java,L271907
547,2.0,0,426,L271893,0,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchDialog.java,SearchDialog.java,L271908
87,1.0,0,61,L271893,0,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchDropDownAction.java,SearchDropDownAction.java,L271909
534,1.0,2,429,L271893,2,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchManager.java,SearchManager.java,L271910
66,0.0,2,37,L271893,2,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchMessages.java,SearchMessages.java,L271911
324,1.0,0,220,L271893,0,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchPageDescriptor.java,SearchPageDescriptor.java,L271912
348,1.0,15,233,L271893,3,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchPlugin.java,SearchPlugin.java,L271913
112,0.0,2,70,L271893,1,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchPluginImages.java,SearchPluginImages.java,L271914
210,0.0,1,155,L271893,11,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchPreferencePage.java,SearchPreferencePage.java,L271915
40,0.0,0,20,L271893,0,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchResultContentProvider.java,SearchResultContentProvider.java,L271916
73,0.0,0,45,L271893,0,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchResultLabelProvider.java,SearchResultLabelProvider.java,L271917
326,1.0,11,218,L271893,3,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchResultView.java,SearchResultView.java,L271918
199,0.0,2,157,L271893,6,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchResultViewEntry.java,SearchResultViewEntry.java,L271919
53,0.0,1,22,L271893,2,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchResultViewEntryAdapterFactory.java,SearchResultViewEntryAdapterFactory.java,L271920
695,5.0,4,515,L271893,1,0,/org.eclipse.search/search/org/eclipse/search/internal/ui/SearchResultViewer.java,SearchResultViewer.java,L271921
